Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Info,Payload Content
10.10.116.200-162.159.136.234-30284-443-6,162.159.136.234,443,10.10.116.200,30284,6,2026-02-26 15:13:57,27962080,88,71,26163,4093,1107,60,297.3068181818182,228.1034134471461,175,54,57.647887323943664,17.751094861332824,1082.0367785983033,5.686272071560359,0.3558558202852869,0.5456536348610778,3.2167019844055176,0.0,27.962049961090088,0.32140287311597804,0.527458349216654,3.2167019844055176,0.0,27.90731382369995,0.3986759117671422,0.5645321568160907,3.2157769203186035,0.005082130432128906,88,88,0,0,3520,2888,3.147119133945356,2.539152937615003,54,1107,190.28930817610063,207.68433793935338,43132.784225307536,0,0,0,88,159,0,0,0,0.8068181818181818,190.28930817610063,297.3068181818182,57.647887323943664,3520,0,0,0,0,0,0,88,26163,71,4093,19,8257,88,54,1.9073486328125e-06,0,1.9073486328125e-06,1.9073486328125e-06,1.9448357025782268,0.6041411263770249,3.1657416820526123,1.307384729385376,"TLSv1.x Application Data, 443 -> 30284 [ACK, PSH] Seq=2590240806 Ack=3825468382 Win=19 Len=434",TLS: ApplicationData (encrypted)
10.10.255.255-10.10.5.77-138-138-17,10.10.5.77,138,10.10.255.255,138,17,2026-02-26 15:13:57,2043570,3,0,703,0,243,230,234.33333333333334,6.128258770283411,0,0,0,0,344.0058259173521,1.4680191717667943,1.021785020828247,0.01824784278869629,1.0400328636169434,1.0035371780395508,2.043570041656494,1.021785020828247,0.01824784278869629,1.0400328636169434,1.0035371780395508,0,0,0,0,0,0,0,0,0,84,0,1.4680191717667943,0.0,230,243,234.33333333333334,6.128258770283411,37.55555555555555,0,0,0,0,0,0,0,0,0.0,234.33333333333334,234.33333333333334,0,84,0,0,0,0,0,0,3,703,0,0,-1,-1,3,230,0,0,0,0,1.0234898328781128,0.017612814903259277,1.041102647781372,1.0058770179748535,UDP 138 -> 138 Len=196,UDP Raw: n...M...... EBEEENEJEOCACACACACACACACACACAAA. FHEPFCELEHFCEPFFFACACACACACACAB
10.10.116.11-224.0.0.251-5353-5353-17,10.10.116.11,5353,224.0.0.251,5353,17,2026-02-26 15:13:58,27996315,4,0,1632,0,408,408,408.0,0.0,0,0,0,0,58.29338610662447,0.14287594633976586,9.332105000813803,4.992591497935075,15.998855829238892,3.985081195831299,27.996315002441406,9.332105000813803,4.992591497935075,15.998855829238892,3.985081195831299,0,0,0,0,0,0,0,0,0,112,0,0.14287594633976586,0.0,408,408,408.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,408.0,408.0,0,112,0,0,0,0,0,0,4,1632,0,0,-1,-1,4,408,0,0,0,0,9.337151368459066,4.9940586324516225,16.00617218017578,3.98917293548584,MDNS Standard query response 0x0 ?,"DNS Response: {""nm"":""Redmi Note 10"",""as"":""[8194]"",""ip"":""11""}._mi-connect._udp.local -> [b'idHash=MzQz\n', b'dev=1', b'sec=2', b'apps=[8194]', b'name=Redmi Note 10', b'flags=Ag==\n', b'version=65543', b'commonData=0', b'appsData=AQIEgw==\n']; _services._dns-sd._udp.local -> b'_mi-connect._udp.local.'; _mi-connect._udp.local -> b'{""nm"":""Redmi Note 10"",""as"":""[8194]"",""ip"":""11""}._mi-connect._udp.local.'"
10.10.116.200-64.233.170.95-30035-443-6,10.10.116.200,30035,64.233.170.95,443,6,2026-02-26 15:13:59,15116380,2,2,110,132,55,55,55.0,0.0,66,66,66.0,0.0,16.009122892674423,0.26461360153180863,15.064981460571289,0.002885580062866211,15.067867040634155,15.062095880508423,15.062095880508423,15.062095880508423,0,15.062095880508423,15.062095880508423,15.067867040634155,15.067867040634155,0,15.067867040634155,15.067867040634155,0,0,0,0,80,104,0.13230680076590431,0.13230680076590431,55,66,60.5,5.5,30.25,0,0,0,0,4,0,0,0,1.0,60.5,55.0,66.0,80,0,0,0,0,0,0,2,110,2,132,512,4468,2,55,0.00011873245239257812,0,0.00011873245239257812,0.00011873245239257812,15.016713380813599,0,15.016713380813599,15.016713380813599,TLS 30035 -> 443 [ACK] Seq=3055188583 Ack=890402012 Win=512 Len=1,TLS: Encrypted application data
10.10.116.200-8.8.8.8-64755-443-17,10.10.116.200,64755,8.8.8.8,443,17,2026-02-26 15:14:00,20215532,32,36,4543,8618,251,75,141.96875,83.88402871487217,632,65,239.38888888888889,244.62661772334877,651.0340642061141,3.363750198770288,0.6119491223132971,2.3360396383649937,9.855129957199097,0.0,20.21455192565918,0.6520823201825542,2.4028069516728134,9.826357126235962,6.413459777832031e-05,20.174090147018433,0.576402575629098,2.274676018629905,9.855129957199097,0.0,0,0,0,0,896,1008,1.5829412700095473,1.7808089287607407,65,632,193.5441176470588,193.27939498100014,37356.92452422146,0,0,0,0,0,0,0,0,1.125,193.5441176470588,141.96875,239.38888888888889,896,0,0,0,0,0,0,32,4543,36,8618,-1,-1,32,65,0,0,0,0,9.7910236120224,0.039446473121643066,9.830470085144043,9.751577138900757,UDP 64755 -> 443 Len=216,"UDP Raw: F....y.....H....;K...#.!k.....@CN9x.vW.F.O...i...G9.......G.B"".s....j.1gu.\A4RpO"
10.10.116.200-42.1.81.97-30370-443-6,10.10.116.200,30370,42.1.81.97,443,6,2026-02-26 15:14:00,10169580,11,14,1638,5524,571,54,148.9090909090909,159.24506816707762,1506,60,394.57142857142856,488.19839560304564,704.2571909788908,2.4583118925540726,0.8809847106104312,2.8025756798714045,9.998248100280762,0.0,10.139397144317627,1.0139397144317628,2.9948254101149594,9.998248100280762,0.00019788742065429688,10.12325119972229,0.7787116307478684,2.640649108341476,9.925813913345337,0.0,12,12,0,0,452,572,1.0816572327237919,1.3766546598302807,54,1506,286.48,399.3711176337117,159497.28960000002,2,2,0,12,24,0,0,0,1.2727272727272727,286.48,148.9090909090909,394.57142857142856,452,0,0,0,0,0,0,11,1638,14,5524,64240,42340,11,54,0,0,0,0,9.958625316619873,0,9.958625316619873,9.958625316619873,TLS 30370 -> 443 [SYN] Seq=2921192794 Ack=0 Win=64240 Len=0,TLS: Encrypted application data
10.10.116.200-103.162.92.182-29723-443-6,10.10.116.200,29723,103.162.92.182,443,6,2026-02-26 15:14:00,10044428,102,394,5830,575721,161,54,57.15686274509804,15.854575079198602,1506,60,1461.2208121827412,220.8756672407257,57897.870702456254,49.38061127642855,0.04055078550871567,0.6253024834185067,9.856729984283447,0.0,10.04442811012268,0.0994497832685414,0.9739835272154226,9.839123010635376,4.1961669921875e-05,9.987659931182861,0.02541389295466377,0.49655843311498676,9.856729984283447,0.0,98,98,0,0,4080,15760,10.154883770555871,39.22572750587268,54,1506,1172.4818548387098,600.7020151132139,360842.9109610758,0,0,0,98,496,0,0,0,3.8627450980392157,1172.4818548387098,57.15686274509804,1461.2208121827412,4080,0,0,0,0,0,0,102,5830,394,575721,516,21,102,54,0,0,0,0,9.863996267318726,0,9.863996267318726,9.863996267318726,"TLSv1.x Application Data, 29723 -> 443 [ACK, PSH] Seq=3290511070 Ack=3287297674 Win=516 Len=107",TLS: ApplicationData (encrypted)
10.10.116.200-35.186.224.35-30139-443-6,10.10.116.200,30139,35.186.224.35,443,6,2026-02-26 15:14:00,135679,2,2,151,154,97,54,75.5,21.5,94,60,77.0,17.0,2247.9369793158467,29.481140712338973,0.08498752117156982,0.05069243907928467,0.1356799602508545,0.034295082092285156,0.1356799602508545,0.1356799602508545,0,0.1356799602508545,0.1356799602508545,0.034295082092285156,0.034295082092285156,0,0.034295082092285156,0.034295082092285156,2,2,0,0,80,80,14.740570356169487,14.740570356169487,54,97,76.25,19.395553614166314,376.1875,0,0,0,2,4,0,0,0,1.0,76.25,75.5,77.0,80,0,0,0,0,0,0,2,151,2,154,512,1043,2,54,0,0,0,0,0,0,0,0,"TLSv1.x Application Data, 30139 -> 443 [ACK, PSH] Seq=2358777795 Ack=829978526 Win=512 Len=43",TLS: ApplicationData (encrypted)
10.10.116.200-20.189.173.28-29154-443-6,10.10.116.200,29154,20.189.173.28,443,6,2026-02-26 15:14:00,730643,12,11,10917,824,1494,54,909.75,686.1907078210838,185,60,74.9090909090909,36.061701027429855,16069.406610260141,31.479120350564962,0.0497697080884661,0.09987857066839391,0.3480849266052246,0.0,0.5232830047607422,0.04757118225097656,0.08965673478207846,0.25743699073791504,0.0,0.5218808650970459,0.05218808650970459,0.1099804624594944,0.3480849266052246,0.0,7,7,0,0,480,452,16.423888878555633,15.05523147200933,54,1494,510.4782608695652,648.2262668279274,420197.2930056713,0,0,0,7,23,0,0,0,0.9166666666666666,510.4782608695652,909.75,74.9090909090909,480,0,0,0,0,0,0,12,10917,11,824,516,16385,12,54,0,0,0,0,0,0,0,0,"TLSv1.x Application Data, 29154 -> 443 [ACK, PSH] Seq=428685747 Ack=106925559 Win=516 Len=113",TLS: ApplicationData (encrypted)
10.10.116.185-10.10.255.255-57621-57621-17,10.10.116.185,57621,10.10.255.255,57621,17,2026-02-26 15:14:01,1,1,0,86,0,86,86,86.0,0,0,0,0,0,86000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,86,86,86.0,0,0,0,0,0,0,0,0,0,0,0.0,86.0,86.0,0,28,0,0,0,0,0,0,1,86,0,0,-1,-1,1,86,0,0,0,0,0,0,0,0,UDP 57621 -> 57621 Len=52,UDP Raw: SpotUdp0`{_..=......H.....4n...|...DH.f
10.10.116.200-14.238.122.89-30290-443-6,10.10.116.200,30290,14.238.122.89,443,6,2026-02-26 15:14:01,15173,1,1,55,66,55,55,55.0,0,66,66,66.0,0,7974.212557350261,131.80516623719438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,65.90258311859719,65.90258311859719,55,66,60.5,5.5,30.25,0,0,0,0,2,0,0,0,1.0,60.5,55.0,66.0,40,0,0,0,0,0,0,1,55,1,66,18528,11,1,55,0,0,0,0,0,0,0,0,TLS 30290 -> 443 [ACK] Seq=262627574 Ack=3681311138 Win=18528 Len=1,TLS: Encrypted application data
