Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Info,Payload Content,Class
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,2026-03-03 19:12:20,22014204,5,0,1710,0,342,342,342.0,0.0,0,0,0,0,77.67711809877564,0.22712607631220946,5.503551244735718,4.612027803039255,12.25981616973877,0.9791429042816162,22.01420497894287,5.503551244735718,4.612027803039255,12.25981616973877,0.9791429042816162,0,0,0,0,0,0,0,0,0,140,0,0.22712607631220946,0.0,342,342,342.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,342.0,342.0,0,140,0,0,0,0,0,0,5,1710,0,0,-1,-1,5,342,0,0,0,0,7.019117673238118,4.395402830950539,12.276831150054932,1.5185565948486328,DHCP Request - Transaction ID 0x2b252621,UDP: 01 01 06 00 2b 25 26 21 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 d2 7e 86 df ....+%&!.....................~..,Benign
10.10.128.217-224.0.0.251-5353-5353-17,10.10.128.217,5353,224.0.0.251,5353,17,2026-03-03 19:12:21,16280049,3,0,1009,0,449,214,336.3333333333333,96.18154131063241,0,0,0,0,61.9777001097264,0.18427462867113895,8.140024542808533,0.7888404130935669,8.9288649559021,7.351184129714966,16.280049085617065,8.140024542808533,0.7888404130935669,8.9288649559021,7.351184129714966,0,0,0,0,0,0,0,0,0,84,0,0.18427462867113895,0.0,214,449,336.3333333333333,96.18154131063241,9250.888888888889,0,0,0,0,0,0,0,0,0.0,336.3333333333333,336.3333333333333,0,84,0,0,0,0,0,0,3,1009,0,0,-1,-1,3,214,0,0,0,0,8.141399502754211,0.7890361547470093,8.93043565750122,7.352363348007202,MDNS Standard query response 0x0 ?,UDP: 00 00 84 00 00 00 00 02 00 00 00 06 04 5f 72 66 62 04 5f 74 63 70 05 6c 6f 63 61 6c 00 00 0c 00 ............._rfb._tcp.local....,Benign
10.10.129.22-224.0.0.251-5353-5353-17,10.10.129.22,5353,224.0.0.251,5353,17,2026-03-03 19:12:21,6544470,6,0,1433,0,356,100,238.83333333333334,102.43276927928007,0,0,0,0,218.96348891201905,0.9168045592966604,1.3088940143585206,0.9113222106445549,3.015486001968384,0.33112001419067383,6.5444700717926025,1.3088940143585206,0.9113222106445549,3.015486001968384,0.33112001419067383,0,0,0,0,0,0,0,0,0,168,0,0.9168045592966604,0.0,100,356,238.83333333333334,102.43276927928007,10492.47222222222,0,0,0,0,0,0,0,0,0.0,238.83333333333334,238.83333333333334,0,168,0,0,0,0,0,0,6,1433,0,0,-1,-1,6,100,0,0,0,0,1.783077875773112,0.8822692187999337,3.017272472381592,1.0073261260986328,MDNS Standard query 0x0 PTR _companion-link._tcp.local.,UDP: 00 00 00 00 00 02 00 00 00 00 00 00 0f 5f 63 6f 6d 70 61 6e 69 6f 6e 2d 6c 69 6e 6b 04 5f 74 63 ............._companion-link._tc,Benign
10.10.128.231-140.82.114.21-8426-443-6,10.10.128.231,8426,140.82.114.21,443,6,2026-03-03 19:12:21,258106,1,1,55,66,55,55,55.0,0,66,66,66.0,0,468.79792052127374,7.748725959029318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,3.874362979514659,3.874362979514659,55,66,60.5,5.5,30.25,0,0,0,0,2,0,0,0,1.0,60.5,55.0,66.0,40,0,0,0,0,0,0,1,55,1,66,514,4096,1,55,1.8835067749023438e-05,0,1.8835067749023438e-05,1.8835067749023438e-05,0,0,0,0,TLS 8426 -> 443 [ACK] Seq=3181731993 Ack=227488948 Win=514 Len=1,TCP: 00 .,Benign
10.10.128.231-35.186.224.35-2732-443-6,10.10.128.231,2732,35.186.224.35,443,6,2026-03-03 19:12:21,44222,1,1,89,60,89,89,89.0,0,60,60,60.0,0,3369.3002954432727,45.22550732138621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40,40,22.612753660693105,22.612753660693105,60,89,74.5,14.5,210.25,0,0,0,1,2,0,0,0,1.0,74.5,89.0,60.0,40,0,0,0,0,0,0,1,89,1,60,509,1050,1,60,0.00042510032653808594,0,0.00042510032653808594,0.00042510032653808594,0,0,0,0,"TLSv1.x Application Data, 2732 -> 443 [ACK, PSH] Seq=60722542 Ack=704440688 Win=509 Len=35",TCP: 17 03 03 00 1e 00 00 00 00 00 00 01 37 e5 e2 65 a0 03 28 d8 c3 15 51 d3 6c 84 d5 dc 61 e1 2b 31 ............7..e..(...Q.l...a.+1,Benign
10.10.129.136-224.0.0.251-5353-5353-17,10.10.129.136,5353,224.0.0.251,5353,17,2026-03-03 19:12:22,20001744,2,0,238,0,119,119,119.0,0.0,0,0,0,0,11.89896239149697,0.09999128060081489,20.001744031906128,0,20.001744031906128,20.001744031906128,20.001744031906128,20.001744031906128,0,20.001744031906128,20.001744031906128,0,0,0,0,0,0,0,0,0,56,0,0.09999128060081489,0.0,119,119,119.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,119.0,119.0,0,56,0,0,0,0,0,0,2,238,0,0,-1,-1,2,119,0,0,0,0,20.00246834754944,0,20.00246834754944,20.00246834754944,MDNS Standard query 0x8 PTR _googlecast._tcp.local.,UDP: 00 08 00 00 00 03 00 00 00 00 00 00 0b 5f 67 6f 6f 67 6c 65 63 61 73 74 04 5f 74 63 70 05 6c 6f ............._googlecast._tcp.lo,Benign
10.10.5.3-239.255.255.250-1900-1900-17,10.10.5.3,1900,239.255.255.250,1900,17,2026-03-03 19:12:22,3987,3,0,906,0,302,302,302.0,0.0,0,0,0,0,227193.55637928972,752.2965443022839,0.001993894577026367,0.001993894577026367,0.003987789154052734,0.0,0.003987789154052734,0.001993894577026367,0.001993894577026367,0.003987789154052734,0.0,0,0,0,0,0,0,0,0,0,84,0,752.2965443022839,0.0,302,302,302.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,302.0,302.0,0,84,0,0,0,0,0,0,3,906,0,0,-1,-1,3,302,0,0,0,0,0,0,0,0,UDP 1900 -> 1900 Len=268,UDP: 4e 4f 54 49 46 59 20 2a 20 48 54 54 50 2f 31 2e 31 0d 0a 48 4f 53 54 3a 20 32 33 39 2e 32 35 35 NOTIFY * HTTP/1.1..HOST: 239.255,Benign
10.10.128.242-239.255.255.250-51340-1900-17,10.10.128.242,51340,239.255.255.250,1900,17,2026-03-03 19:12:23,15038372,6,0,1074,0,179,179,179.0,0.0,0,0,0,0,71.41730029348317,0.3989793312485093,3.0076745986938476,0.012230736983250034,3.0301520824432373,2.9934499263763428,15.038372993469238,3.0076745986938476,0.012230736983250034,3.0301520824432373,2.9934499263763428,0,0,0,0,0,0,0,0,0,168,0,0.3989793312485093,0.0,179,179,179.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,179.0,179.0,0,168,0,0,0,0,0,0,6,1074,0,0,-1,-1,6,179,0.00018103917439778647,0.00011028697029684089,0.0003368854522705078,9.775161743164062e-05,3.007853364944458,0.012077038719458352,3.029815196990967,2.9933414459228516,UDP 51340 -> 1900 Len=145,UDP: 4d 2d 53 45 41 52 43 48 20 2a 20 48 54 54 50 2f 31 2e 31 0d 0a 48 6f 73 74 3a 20 32 33 39 2e 32 M-SEARCH * HTTP/1.1..Host: 239.2,Benign
10.10.128.242-224.0.0.251-5353-5353-17,10.10.128.242,5353,224.0.0.251,5353,17,2026-03-03 19:12:23,1605,2,0,200,0,119,81,100.0,19.0,0,0,0,0,124607.96197266785,1246.0796197266786,0.0016050338745117188,0,0.0016050338745117188,0.0016050338745117188,0.0016050338745117188,0.0016050338745117188,0,0.0016050338745117188,0.0016050338745117188,0,0,0,0,0,0,0,0,0,56,0,1246.0796197266786,0.0,81,119,100.0,19.0,361.0,0,0,0,0,0,0,0,0,0.0,100.0,100.0,0,56,0,0,0,0,0,0,2,200,0,0,-1,-1,2,81,0,0,0,0,0,0,0,0,MDNS Standard query 0x0 255 DESKTOP-OS5E5T8.local.,UDP: 00 00 00 00 00 01 00 00 00 00 00 00 0f 44 45 53 4b 54 4f 50 2d 4f 53 35 45 35 54 38 05 6c 6f 63 .............DESKTOP-OS5E5T8.loc,Benign
10.10.128.242-224.0.0.252-63021-5355-17,10.10.128.242,63021,224.0.0.252,5355,17,2026-03-03 19:12:23,1,1,0,75,0,75,75,75.0,0,0,0,0,0,75000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,75,75,75.0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,75.0,0,28,0,0,0,0,0,0,1,75,0,0,-1,-1,1,75,0,0,0,0,0,0,0,0,UDP 63021 -> 5355 Len=41,UDP: c0 ab 00 00 00 01 00 00 00 00 00 00 0f 44 45 53 4b 54 4f 50 2d 4f 53 35 45 35 54 38 00 00 ff 00 .............DESKTOP-OS5E5T8....,Benign
10.10.128.248-224.0.0.251-5353-5353-17,10.10.128.248,5353,224.0.0.251,5353,17,2026-03-03 19:12:24,1,1,0,404,0,404,404,404.0,0,0,0,0,0,404000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,404,404,404.0,0,0,0,0,0,0,0,0,0,0,0.0,404.0,404.0,0,28,0,0,0,0,0,0,1,404,0,0,-1,-1,1,404,0,0,0,0,0,0,0,0,MDNS Standard query response 0x0 ?,UDP: 00 00 84 00 00 00 00 02 00 00 00 06 0f 5f 63 6f 6d 70 61 6e 69 6f 6e 2d 6c 69 6e 6b 04 5f 74 63 ............._companion-link._tc,Benign
10.10.129.110-224.0.0.251-5353-5353-17,10.10.129.110,5353,224.0.0.251,5353,17,2026-03-03 19:12:24,19659991,2,0,562,0,394,168,281.0,113.0,0,0,0,0,28.585973004626982,0.10172944129760493,19.659991979599,0,19.659991979599,19.659991979599,19.659991979599,19.659991979599,0,19.659991979599,19.659991979599,0,0,0,0,0,0,0,0,0,56,0,0.10172944129760493,0.0,168,394,281.0,113.0,12769.0,0,0,0,0,0,0,0,0,0.0,281.0,281.0,0,56,0,0,0,0,0,0,2,562,0,0,-1,-1,2,168,0,0,0,0,19.660377025604248,0,19.660377025604248,19.660377025604248,MDNS Standard query response 0x0 ?,UDP: 00 00 84 00 00 00 00 02 00 00 00 06 0f 5f 63 6f 6d 70 61 6e 69 6f 6e 2d 6c 69 6e 6b 04 5f 74 63 ............._companion-link._tc,Benign
10.10.128.186-224.0.0.251-5353-5353-17,10.10.128.186,5353,224.0.0.251,5353,17,2026-03-03 19:12:26,1112999,2,0,206,0,103,103,103.0,0.0,0,0,0,0,185.0853688526346,1.7969453286663553,1.1129999160766602,0,1.1129999160766602,1.1129999160766602,1.1129999160766602,1.1129999160766602,0,1.1129999160766602,1.1129999160766602,0,0,0,0,0,0,0,0,0,56,0,1.7969453286663553,0.0,103,103,103.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.0,103.0,0,56,0,0,0,0,0,0,2,206,0,0,-1,-1,2,103,0,0,0,0,1.1291472911834717,0,1.1291472911834717,1.1291472911834717,MDNS Standard query 0x2 PTR _googlecast._tcp.local.,UDP: 00 02 00 00 00 02 00 00 00 00 00 00 0b 5f 67 6f 6f 67 6c 65 63 61 73 74 04 5f 74 63 70 05 6c 6f ............._googlecast._tcp.lo,Benign
10.10.127.200-239.255.255.250-37577-1900-17,10.10.127.200,37577,239.255.255.250,1900,17,2026-03-03 19:12:27,1,1,0,167,0,167,167,167.0,0,0,0,0,0,167000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,167,167,167.0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,167.0,0,28,0,0,0,0,0,0,1,167,0,0,-1,-1,1,167,0,0,0,0,0,0,0,0,UDP 37577 -> 1900 Len=133,UDP: 4d 2d 53 45 41 52 43 48 20 2a 20 48 54 54 50 2f 31 2e 31 0d 0a 48 4f 53 54 3a 20 32 33 39 2e 32 M-SEARCH * HTTP/1.1..HOST: 239.2,Benign
10.10.129.95-224.0.0.251-5353-5353-17,10.10.129.95,5353,224.0.0.251,5353,17,2026-03-03 19:12:27,9272457,9,0,1761,0,283,97,195.66666666666666,86.93036804758674,0,0,0,0,189.91729772137379,0.9706165130564248,1.1590571403503418,1.047666464185323,3.499289035797119,0.09194517135620117,9.272457122802734,1.1590571403503418,1.047666464185323,3.499289035797119,0.09194517135620117,0,0,0,0,0,0,0,0,0,252,0,0.9706165130564248,0.0,97,283,195.66666666666666,86.93036804758674,7556.888888888889,0,0,0,0,0,0,0,0,0.0,195.66666666666666,195.66666666666666,0,252,0,0,0,0,0,0,9,1761,0,0,-1,-1,9,97,0.00023353099822998047,7.95125961303711e-05,0.00031304359436035156,0.00015401840209960938,1.7084843635559082,0.9767962282568922,3.502927780151367,1.0021748542785645,MDNS Standard query 0x0 PTR _companion-link._tcp.local.,UDP: 00 00 00 00 00 02 00 00 00 00 00 00 0f 5f 63 6f 6d 70 61 6e 69 6f 6e 2d 6c 69 6e 6b 04 5f 74 63 ............._companion-link._tc,Benign
10.10.128.97-224.0.0.251-5353-5353-17,10.10.128.97,5353,224.0.0.251,5353,17,2026-03-03 19:12:28,14922387,2,0,531,0,375,156,265.5,109.5,0,0,0,0,35.58411735116973,0.13402680734903852,14.922387838363647,0,14.922387838363647,14.922387838363647,14.922387838363647,14.922387838363647,0,14.922387838363647,14.922387838363647,0,0,0,0,0,0,0,0,0,56,0,0.13402680734903852,0.0,156,375,265.5,109.5,11990.25,0,0,0,0,0,0,0,0,0.0,265.5,265.5,0,56,0,0,0,0,0,0,2,531,0,0,-1,-1,2,156,0,0,0,0,14.922923803329468,0,14.922923803329468,14.922923803329468,MDNS Standard query response 0x0 ?,UDP: 00 00 84 00 00 00 00 02 00 00 00 06 0f 5f 63 6f 6d 70 61 6e 69 6f 6e 2d 6c 69 6e 6b 04 5f 74 63 ............._companion-link._tc,Benign
10.10.129.83-224.0.0.251-5353-5353-17,10.10.129.83,5353,224.0.0.251,5353,17,2026-03-03 19:12:28,15704123,4,0,1792,0,448,448,448.0,0.0,0,0,0,0,114.11016060547642,0.25471017992293843,5.234707673390706,1.1497539793544183,6.828327178955078,4.158283948898315,15.70412302017212,5.234707673390706,1.1497539793544183,6.828327178955078,4.158283948898315,0,0,0,0,0,0,0,0,0,112,0,0.25471017992293843,0.0,448,448,448.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,448.0,448.0,0,112,0,0,0,0,0,0,4,1792,0,0,-1,-1,4,448,0,0,0,0,5.237672487894694,1.148374570329048,6.828897476196289,4.160726547241211,MDNS Standard query response 0x0 ?,UDP: 00 00 84 00 00 00 00 02 00 00 00 06 0f 5f 63 6f 6d 70 61 6e 69 6f 6e 2d 6c 69 6e 6b 04 5f 74 63 ............._companion-link._tc,Benign
10.10.129.64-224.0.0.251-5353-5353-17,10.10.129.64,5353,224.0.0.251,5353,17,2026-03-03 19:12:28,1,1,0,87,0,87,87,87.0,0,0,0,0,0,87000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,87,87,87.0,0,0,0,0,0,0,0,0,0,0,0.0,87.0,87.0,0,28,0,0,0,0,0,0,1,87,0,0,-1,-1,1,87,0,0,0,0,0,0,0,0,MDNS Standard query 0x0 PTR _spotify-connect._tcp.local.,UDP: 00 00 00 00 00 01 00 00 00 00 00 00 10 5f 73 70 6f 74 69 66 79 2d 63 6f 6e 6e 65 63 74 04 5f 74 ............._spotify-connect._t,Benign
10.10.129.64-239.255.255.250-52490-1900-17,10.10.129.64,52490,239.255.255.250,1900,17,2026-03-03 19:12:28,1,1,0,167,0,167,167,167.0,0,0,0,0,0,167000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,167,167,167.0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,167.0,0,28,0,0,0,0,0,0,1,167,0,0,-1,-1,1,167,0,0,0,0,0,0,0,0,UDP 52490 -> 1900 Len=133,UDP: 4d 2d 53 45 41 52 43 48 20 2a 20 48 54 54 50 2f 31 2e 31 0d 0a 48 4f 53 54 3a 20 32 33 39 2e 32 M-SEARCH * HTTP/1.1..HOST: 239.2,Benign
10.10.129.97-224.0.0.251-5353-5353-17,10.10.129.97,5353,224.0.0.251,5353,17,2026-03-03 19:12:29,329625,2,0,415,0,315,100,207.5,107.5,0,0,0,0,1259.0032194110743,6.067485394752165,0.32962584495544434,0,0.32962584495544434,0.32962584495544434,0.32962584495544434,0.32962584495544434,0,0.32962584495544434,0.32962584495544434,0,0,0,0,0,0,0,0,0,56,0,6.067485394752165,0.0,100,315,207.5,107.5,11556.25,0,0,0,0,0,0,0,0,0.0,207.5,207.5,0,56,0,0,0,0,0,0,2,415,0,0,-1,-1,2,100,0,0,0,0,0,0,0,0,MDNS Standard query 0x0 PTR _companion-link._tcp.local.,UDP: 00 00 00 00 00 02 00 00 00 00 00 00 0f 5f 63 6f 6d 70 61 6e 69 6f 6e 2d 6c 69 6e 6b 04 5f 74 63 ............._companion-link._tc,Benign
10.10.128.231-35.186.224.39-3366-443-6,10.10.128.231,3366,35.186.224.39,443,6,2026-03-03 19:12:30,309213,2,2,151,154,97,54,75.5,21.5,94,60,77.0,17.0,986.3722910210751,12.936030046178033,0.2624894380569458,0.04672443866729736,0.30921387672424316,0.21576499938964844,0.30921387672424316,0.30921387672424316,0,0.30921387672424316,0.30921387672424316,0.21576499938964844,0.21576499938964844,0,0.21576499938964844,0.21576499938964844,2,2,0,0,80,80,6.468015023089016,6.468015023089016,54,97,76.25,19.395553614166314,376.1875,0,0,0,2,4,0,0,0,1.0,76.25,75.5,77.0,80,0,0,0,0,0,0,2,151,2,154,512,1043,2,54,0.00012803077697753906,0,0.00012803077697753906,0.00012803077697753906,0,0,0,0,"TLSv1.x Application Data, 3366 -> 443 [ACK, PSH] Seq=2015335111 Ack=4282469047 Win=512 Len=43","TCP: 17 03 03 00 26 dd 09 a6 2e bb d8 e4 97 d7 7f e5 5c 3c 73 ce 36 39 a7 1b 32 08 e9 69 a2 a8 ed 22 ....&...........\<s.69..2..i...""",Benign
10.10.122.106-224.0.0.251-5353-5353-17,10.10.122.106,5353,224.0.0.251,5353,17,2026-03-03 19:12:30,1,1,0,356,0,356,356,356.0,0,0,0,0,0,356000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,356,356,356.0,0,0,0,0,0,0,0,0,0,0,0.0,356.0,356.0,0,28,0,0,0,0,0,0,1,356,0,0,-1,-1,1,356,0,0,0,0,0,0,0,0,MDNS Standard query 0x0 PTR _rdlink._tcp.local.,UDP: 00 00 00 00 00 02 00 08 00 00 00 00 07 5f 72 64 6c 69 6e 6b 04 5f 74 63 70 05 6c 6f 63 61 6c 00 ............._rdlink._tcp.local.,Benign
10.10.128.231-35.215.137.92-55650-50004-17,10.10.128.231,55650,35.215.137.92,50004,17,2026-03-03 19:12:30,13636229,418,3507,46018,3583408,134,50,110.0909090909091,19.1153978274527,1258,60,1021.7872825777017,313.65027105500474,266160.53381198086,287.8361744286906,0.006932573296602605,0.01311439972758818,0.14769887924194336,0.0,13.615972995758057,0.032652213419084065,0.020978775369335612,0.10969185829162598,2.193450927734375e-05,13.585950136184692,0.003873952134640631,0.007214376849946008,0.14769887924194336,0.0,0,0,0,0,11704,98252,30.653635900940806,257.1825385277498,50,1258,924.6945222929936,408.6939398771258,167030.73649228772,0,0,0,0,0,0,0,0,8.389952153110048,924.6945222929936,110.0909090909091,1021.7872825777017,11704,0,0,0,0,0,0,418,46018,3507,3583408,-1,-1,418,50,0.00019744851372458717,0.00014460560213810992,0.0005917549133300781,3.0994415283203125e-06,0,0,0,0,UDP 55650 -> 50004 Len=82,UDP: 00 01 00 46 00 00 15 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ...F............................,Benign
10.10.128.231-8.8.8.8-57315-443-17,10.10.128.231,57315,8.8.8.8,443,17,2026-03-03 19:12:31,797246,15,19,4428,7157,1292,73,295.2,399.1706736054976,1292,64,376.6842105263158,415.49096546407776,14531.256905119059,42.646761741393874,0.048846811056137085,0.16305611372540665,0.6933369636535645,0.0,0.7945539951324463,0.05675385679517474,0.1689465312424524,0.6636772155761719,7.390975952148438e-05,0.7685439586639404,0.042696886592441134,0.15804998607870455,0.6933369636535645,0.0,0,0,0,0,420,532,18.814747827085533,23.83201391430834,64,1292,340.7352941176471,410.3705863802741,168404.01816609,0,0,0,0,0,0,0,0,1.2666666666666666,340.7352941176471,295.2,376.6842105263158,420,0,0,0,0,0,0,15,4428,19,7157,-1,-1,15,64,0.00011360645294189453,5.841255187988281e-06,0.00011944770812988281,0.00010776519775390625,0,0,0,0,UDP 57315 -> 443 Len=1258,UDP: c9 00 00 00 01 08 0f bf 72 52 09 30 66 0c 00 40 46 00 5f fe 03 3e 55 3a 36 ad 8c e8 ce ed c9 24 ........rR.0f..@F._..>U:6......$,Benign
10.10.128.231-35.186.224.22-50379-443-17,10.10.128.231,50379,35.186.224.22,443,17,2026-03-03 19:12:31,10090313,21,23,9720,8260,1292,73,462.85714285714283,500.5482980087493,1292,66,359.1304347826087,462.0201674826333,1781.9069017881168,4.360617557212299,0.47756906918116976,1.2713882348005572,4.6636810302734375,0.0,10.014513969421387,0.5007256984710693,1.3031702527902906,4.6636810302734375,3.3855438232421875e-05,10.043386936187744,0.4565175880085338,1.2414150551082577,4.632513046264648,0.0,0,0,0,0,588,644,2.081203834124052,2.2794137230882474,66,1292,408.6363636363636,483.5772990249143,233847.00413223135,0,0,0,0,0,0,0,0,1.0952380952380953,408.6363636363636,462.85714285714283,359.1304347826087,588,0,0,0,0,0,0,21,9720,23,8260,-1,-1,21,66,0.00011123929704938616,4.2377204372925976e-05,0.0001709461212158203,2.8133392333984375e-05,4.311020374298096,0.2755894660949707,4.586609840393066,4.035430908203125,UDP 50379 -> 443 Len=1258,UDP: cc 00 00 00 01 08 e1 b0 e2 03 90 ec f9 48 00 40 46 00 36 f4 5a b9 f5 3f 62 ce c2 89 af 69 1b ac .............H.@F.6.Z..?b....i..,Benign
10.10.129.1-224.0.0.251-5353-5353-17,10.10.129.1,5353,224.0.0.251,5353,17,2026-03-03 19:12:31,12880130,5,0,999,0,323,112,199.8,92.33287605181592,0,0,0,0,77.5613286451977,0.3881948380640525,3.220032513141632,3.4750873139561067,9.020368099212646,0.2481551170349121,12.880130052566528,3.220032513141632,3.4750873139561067,9.020368099212646,0.2481551170349121,0,0,0,0,0,0,0,0,0,140,0,0.3881948380640525,0.0,112,323,199.8,92.33287605181592,8525.36,0,0,0,0,0,0,0,0,0.0,199.8,199.8,0,140,0,0,0,0,0,0,5,999,0,0,-1,-1,5,112,0,0,0,0,5.8924689292907715,3.1281635761260986,9.02063250541687,2.764305353164673,MDNS Standard query 0x0 PTR _companion-link._tcp.local.,UDP: 00 00 00 00 00 03 00 00 00 00 00 01 0f 5f 63 6f 6d 70 61 6e 69 6f 6e 2d 6c 69 6e 6b 04 5f 74 63 ............._companion-link._tc,Benign
10.10.128.231-35.186.224.24-60858-443-17,10.10.128.231,60858,35.186.224.24,443,17,2026-03-03 19:12:31,281868,8,9,4490,4232,1292,73,561.25,566.9785600002879,1292,66,470.22222222222223,485.22223494389726,30943.459631006797,60.311719069836684,0.02957938512166341,0.033887100735892045,0.11731886863708496,0.0,0.2085728645324707,0.029796123504638672,0.02848944796159063,0.07536888122558594,3.1948089599609375e-05,0.23511791229248047,0.02938973903656006,0.03798499189546251,0.11731886863708496,0.0,0,0,0,0,224,252,28.381985444629027,31.929733625207657,66,1292,513.0588235294117,527.2446101125487,277986.8788927335,0,0,0,0,0,0,0,0,1.125,513.0588235294117,561.25,470.22222222222223,224,0,0,0,0,0,0,8,4490,9,4232,-1,-1,8,66,0.00019609928131103516,7.987022399902344e-06,0.0002040863037109375,0.0001881122589111328,0,0,0,0,UDP 60858 -> 443 Len=1258,UDP: c1 00 00 00 01 08 30 0f 31 83 37 0a f7 ea 00 40 46 00 c7 44 76 c0 57 39 bb 59 e6 60 cf 44 16 76 ......0.1.7....@F..Dv.W9.Y.`.D.v,Benign
10.10.129.76-224.0.0.251-5353-5353-17,10.10.129.76,5353,224.0.0.251,5353,17,2026-03-03 19:12:33,121822,2,0,200,0,100,100,100.0,0.0,0,0,0,0,1641.7283477049175,16.417283477049175,0.12182283401489258,0,0.12182283401489258,0.12182283401489258,0.12182283401489258,0.12182283401489258,0,0.12182283401489258,0.12182283401489258,0,0,0,0,0,0,0,0,0,56,0,16.417283477049175,0.0,100,100,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,100.0,100.0,0,56,0,0,0,0,0,0,2,200,0,0,-1,-1,2,100,0,0,0,0,0,0,0,0,MDNS Standard query 0x0 PTR _companion-link._tcp.local.,UDP: 00 00 00 00 00 02 00 00 00 00 00 00 0f 5f 63 6f 6d 70 61 6e 69 6f 6e 2d 6c 69 6e 6b 04 5f 74 63 ............._companion-link._tc,Benign
10.10.129.100-224.0.0.252-64258-5355-17,10.10.129.100,64258,224.0.0.252,5355,17,2026-03-03 19:12:35,404005,2,0,150,0,75,75,75.0,0.0,0,0,0,0,371.2824870759861,4.950433161013148,0.4040050506591797,0,0.4040050506591797,0.4040050506591797,0.4040050506591797,0.4040050506591797,0,0.4040050506591797,0.4040050506591797,0,0,0,0,0,0,0,0,0,56,0,4.950433161013148,0.0,75,75,75.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,75.0,75.0,0,56,0,0,0,0,0,0,2,150,0,0,-1,-1,2,75,0,0,0,0,0,0,0,0,UDP 64258 -> 5355 Len=41,UDP: 4f 91 00 00 00 01 00 00 00 00 00 00 0f 4c 41 50 54 4f 50 2d 43 33 53 51 32 47 33 4b 00 00 ff 00 O............LAPTOP-C3SQ2G3K....,Benign
