Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Info,Payload Content,Class
10.10.132.14-239.255.255.250-51707-1900-17,10.10.132.14,51707,239.255.255.250,1900,17,2026-03-13 19:52:12,9004121,4,0,716,0,179,179,179.0,0.0,0,0,0,0,79.51913773078151,0.4442409929093939,3.0013739267985025,0.002252816546957212,3.0045409202575684,2.9994897842407227,9.004121780395508,3.0013739267985025,0.002252816546957212,3.0045409202575684,2.9994897842407227,0,0,0,0,0,0,0,0,0,112,0,0.4442409929093939,0.0,179,179,179.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,179.0,179.0,0,112,0,0,0,0,0,0,4,716,0,0,-1,-1,4,179,0,0,0,0,3.0016844272613525,0.0022840759780907586,3.0049076080322266,2.9998888969421387,UDP 51707 -> 1900 Len=145,UDP: 4d 2d 53 45 41 52 43 48 20 2a 20 48 54 54 50 2f 31 2e 31 0d 0a 48 6f 73 74 3a 20 32 33 39 2e 32 M-SEARCH * HTTP/1.1..Host: 239.2,Benign
10.10.9.161-162.159.135.232-55399-443-17,10.10.9.161,55399,162.159.135.232,443,17,2026-03-13 19:52:12,20953047,20,20,13834,10672,1292,85,691.7,549.7571372888214,1242,65,533.6,542.2833576646069,1169.567364430588,1.909030220240901,1.1018693447113037,3.0573075091111246,11.263947010040283,0.0,20.953047037124634,1.1027919493223493,3.045851935600015,11.193058013916016,2.193450927734375e-05,20.917988061904907,1.1009467401002582,3.0687200417336284,11.263947010040283,0.0,0,0,0,0,560,560,0.9545151101204505,0.9545151101204505,65,1292,612.65,551.7254548233205,304400.9774999999,0,0,0,0,0,0,0,0,1.0,612.65,691.7,533.6,560,0,0,0,0,0,0,20,13834,20,10672,-1,-1,20,65,0.0012306983654315656,0.0015475870924743383,0.004787921905517578,2.6226043701171875e-06,9.88952386379242,1.3036292791366577,11.193153142929077,8.585894584655762,UDP 55399 -> 443 Len=1258,UDP: ce 00 00 00 01 08 49 eb cf 91 88 45 f0 ae 00 00 44 d0 b7 58 e3 aa e9 82 b6 48 cf 59 b0 72 87 d9 ......I....E....D..X.....H.Y.r..,Benign
10.10.9.226-224.0.0.251-5353-5353-17,10.10.9.226,5353,224.0.0.251,5353,17,2026-03-13 19:52:12,4004827,3,0,309,0,103,103,103.0,0.0,0,0,0,0,77.15689048738435,0.7490960241493626,2.002413511276245,0.0019545555114746094,2.0043680667877197,2.0004589557647705,4.00482702255249,2.002413511276245,0.0019545555114746094,2.0043680667877197,2.0004589557647705,0,0,0,0,0,0,0,0,0,84,0,0.7490960241493626,0.0,103,103,103.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.0,103.0,0,84,0,0,0,0,0,0,3,309,0,0,-1,-1,3,103,0.00035858154296875,0.00029921531677246094,0.0006577968597412109,5.936622619628906e-05,2.0027369260787964,0.002337336540222168,2.0050742626190186,2.000399589538574,MDNS Standard query response 0x0 ?,UDP: 00 00 84 00 00 00 00 01 00 00 00 00 0f 5f 63 6f 6d 70 61 6e 69 6f 6e 2d 6c 69 6e 6b 04 5f 74 63 ............._companion-link._tc,Benign
10.10.9.161-224.0.0.251-5353-5353-17,10.10.9.161,5353,224.0.0.251,5353,17,2026-03-13 19:52:13,1,1,0,87,0,87,87,87.0,0,0,0,0,0,87000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,87,87,87.0,0,0,0,0,0,0,0,0,0,0,0.0,87.0,87.0,0,28,0,0,0,0,0,0,1,87,0,0,-1,-1,1,87,0,0,0,0,0,0,0,0,MDNS Standard query 0x0 PTR _spotify-connect._tcp.local.,UDP: 00 00 00 00 00 01 00 00 00 00 00 00 10 5f 73 70 6f 74 69 66 79 2d 63 6f 6e 6e 65 63 74 04 5f 74 ............._spotify-connect._t,Benign
10.10.10.48-224.0.0.252-65428-5355-17,10.10.10.48,65428,224.0.0.252,5355,17,2026-03-13 19:52:13,418009,2,0,138,0,69,69,69.0,0.0,0,0,0,0,330.1363987139364,4.784585488607774,0.41800904273986816,0,0.41800904273986816,0.41800904273986816,0.41800904273986816,0.41800904273986816,0,0.41800904273986816,0.41800904273986816,0,0,0,0,0,0,0,0,0,56,0,4.784585488607774,0.0,69,69,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,69.0,69.0,0,56,0,0,0,0,0,0,2,138,0,0,-1,-1,2,69,0,0,0,0,0,0,0,0,UDP 65428 -> 5355 Len=35,UDP: 08 ba 00 00 00 01 00 00 00 00 00 00 09 54 68 61 6e 68 54 75 61 6e 00 00 ff 00 01 .............ThanhTuan.....,Benign
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,2026-03-13 19:52:14,25723261,16,0,5496,0,364,342,343.5,5.315072906367325,0,0,0,0,213.6587571382227,0.622005115395117,1.7148840745290121,1.5286230266631207,5.4426538944244385,0.0010190010070800781,25.72326111793518,1.7148840745290121,1.5286230266631207,5.4426538944244385,0.0010190010070800781,0,0,0,0,0,0,0,0,0,448,0,0.622005115395117,0.0,342,364,343.5,5.315072906367325,28.25,0,0,0,0,0,0,0,0,0.0,343.5,343.5,0,448,0,0,0,0,0,0,16,5496,0,0,-1,-1,16,342,0.0011319875717163085,0.0012184194368934143,0.003580331802368164,7.104873657226562e-05,2.2661274563182485,1.4157851844898461,5.441081762313843,1.0309219360351562,DHCP Request - Transaction ID 0x26f63b9b,UDP: 01 01 06 00 26 f6 3b 9b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 c4 23 60 6c ....&.;......................#`l,Benign
10.10.10.22-239.255.255.250-59826-1900-17,10.10.10.22,59826,239.255.255.250,1900,17,2026-03-13 19:52:14,15039554,6,0,1074,0,179,179,179.0,0.0,0,0,0,0,71.41168816685166,0.3989479785857634,3.007910966873169,0.005453328756258601,3.0158679485321045,2.9997379779815674,15.039554834365845,3.007910966873169,0.005453328756258601,3.0158679485321045,2.9997379779815674,0,0,0,0,0,0,0,0,0,168,0,0.3989479785857634,0.0,179,179,179.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,179.0,179.0,0,168,0,0,0,0,0,0,6,1074,0,0,-1,-1,6,179,0,0,0,0,3.008712577819824,0.005218063481790616,3.0165882110595703,3.0010390281677246,UDP 59826 -> 1900 Len=145,UDP: 4d 2d 53 45 41 52 43 48 20 2a 20 48 54 54 50 2f 31 2e 31 0d 0a 48 6f 73 74 3a 20 32 33 39 2e 32 M-SEARCH * HTTP/1.1..Host: 239.2,Benign
10.10.10.22-224.0.0.251-5353-5353-17,10.10.10.22,5353,224.0.0.251,5353,17,2026-03-13 19:52:14,5518,4,0,400,0,119,81,100.0,19.0,0,0,0,0,72478.03697943667,724.7803697943667,0.0018396377563476562,0.0010787838889209217,0.003144979476928711,0.0005030632019042969,0.005518913269042969,0.0018396377563476562,0.0010787838889209217,0.003144979476928711,0.0005030632019042969,0,0,0,0,0,0,0,0,0,112,0,724.7803697943667,0.0,81,119,100.0,19.0,361.0,0,0,0,0,0,0,0,0,0.0,100.0,100.0,0,112,0,0,0,0,0,0,4,400,0,0,-1,-1,4,81,0,0,0,0,0,0,0,0,MDNS Standard query 0x0 255 DESKTOP-2GU7377.local.,UDP: 00 00 00 00 00 01 00 00 00 00 00 00 0f 44 45 53 4b 54 4f 50 2d 32 47 55 37 33 37 37 05 6c 6f 63 .............DESKTOP-2GU7377.loc,Benign
10.10.10.22-224.0.0.252-50675-5355-17,10.10.10.22,50675,224.0.0.252,5355,17,2026-03-13 19:52:14,1,1,0,75,0,75,75,75.0,0,0,0,0,0,75000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,75,75,75.0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,75.0,0,28,0,0,0,0,0,0,1,75,0,0,-1,-1,1,75,0,0,0,0,0,0,0,0,UDP 50675 -> 5355 Len=41,UDP: 24 d4 00 00 00 01 00 00 00 00 00 00 0f 44 45 53 4b 54 4f 50 2d 32 47 55 37 33 37 37 00 00 ff 00 $............DESKTOP-2GU7377....,Benign
10.10.10.22-224.0.0.252-53370-5355-17,10.10.10.22,53370,224.0.0.252,5355,17,2026-03-13 19:52:14,1,1,0,75,0,75,75,75.0,0,0,0,0,0,75000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,75,75,75.0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,75.0,0,28,0,0,0,0,0,0,1,75,0,0,-1,-1,1,75,0,0,0,0,0,0,0,0,UDP 53370 -> 5355 Len=41,UDP: 79 55 00 00 00 01 00 00 00 00 00 00 0f 44 45 53 4b 54 4f 50 2d 32 47 55 37 33 37 37 00 00 ff 00 yU...........DESKTOP-2GU7377....,Benign
10.10.9.161-140.82.113.21-7819-443-6,10.10.9.161,7819,140.82.113.21,443,6,2026-03-13 19:52:15,24065528,2,0,1544,0,1490,54,772.0,718.0,0,0,0,0,64.15815975846039,0.08310642455759117,24.06552815437317,0,24.06552815437317,24.06552815437317,24.06552815437317,24.06552815437317,0,24.06552815437317,24.06552815437317,0,0,0,0,0,0,0,0,0,80,0,0.08310642455759117,0.0,54,1490,772.0,718.0,515524.0,0,0,1,0,2,0,0,0,0.0,772.0,772.0,0,80,0,0,0,0,0,0,2,1544,0,0,516,-1,2,54,0,0,0,0,24.065544366836548,0,24.065544366836548,24.065544366836548,"TLSv1.x Change Cipher Spec, 7819 -> 443 [ACK] Seq=4029556061 Ack=3890198536 Win=516 Len=1436",TCP: 14 03 03 00 01 01 17 03 03 00 35 44 8a 82 ea cf 12 92 72 69 30 ed a5 f7 98 39 85 8a 0f 27 d7 75 ..........5D......ri0....9...'.u,Benign
10.10.9.161-104.199.241.202-1714-4070-6,10.10.9.161,1714,104.199.241.202,4070,6,2026-03-13 19:52:16,130496,2,1,119,65,65,54,59.5,5.5,65,65,65.0,0,1410.0046333174992,22.989205978002705,0.13049602508544922,0,0.13049602508544922,0.13049602508544922,0.13049602508544922,0.13049602508544922,0,0.13049602508544922,0.13049602508544922,0,0,0,0,0,2,2,0,0,80,40,15.326137318668469,7.663068659334234,54,65,61.333333333333336,5.185449728701348,26.88888888888889,0,0,0,2,3,0,0,0,0.5,61.333333333333336,59.5,65.0,80,0,0,0,0,0,0,2,119,1,65,512,11,2,54,0.00020241737365722656,0,0.00020241737365722656,0.00020241737365722656,0,0,0,0,"1714 -> 4070 [ACK, PSH] Seq=2514838590 Ack=4205657803 Win=512 Len=11",TCP: 90 36 1a 86 60 2d f2 7a 7a 28 c8 .6..`-.zz(.,Benign
10.10.9.161-239.255.255.250-52841-1900-17,10.10.9.161,52841,239.255.255.250,1900,17,2026-03-13 19:52:16,1,1,0,167,0,167,167,167.0,0,0,0,0,0,167000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,167,167,167.0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,167.0,0,28,0,0,0,0,0,0,1,167,0,0,-1,-1,1,167,0,0,0,0,0,0,0,0,UDP 52841 -> 1900 Len=133,UDP: 4d 2d 53 45 41 52 43 48 20 2a 20 48 54 54 50 2f 31 2e 31 0d 0a 48 4f 53 54 3a 20 32 33 39 2e 32 M-SEARCH * HTTP/1.1..HOST: 239.2,Benign
10.10.9.161-10.10.9.251-52841-40309-17,10.10.9.251,40309,10.10.9.161,52841,17,2026-03-13 19:52:16,1,1,0,536,0,536,536,536.0,0,0,0,0,0,536000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,536,536,536.0,0,0,0,0,0,0,0,0,0,0,0.0,536.0,536.0,0,28,0,0,0,0,0,0,1,536,0,0,-1,-1,1,536,0,0,0,0,0,0,0,0,UDP 40309 -> 52841 Len=502,UDP: 48 54 54 50 2f 31 2e 31 20 32 30 30 20 4f 4b 0d 0a 43 41 43 48 45 2d 43 4f 4e 54 52 4f 4c 3a 20 HTTP/1.1 200 OK..CACHE-CONTROL: ,Benign
10.10.9.161-10.10.9.251-7869-8008-6,10.10.9.161,7869,10.10.9.251,8008,6,2026-03-13 19:52:16,40536,5,4,464,1429,236,54,92.8,71.75067943929172,1255,54,357.25,518.3393555384349,46698.21596951019,222.02004422905003,0.010599681309291295,0.006752603459988042,0.021831035614013672,6.580352783203125e-05,0.04053688049316406,0.010134220123291016,0.007925065442694251,0.021831035614013672,6.580352783203125e-05,0.033660888671875,0.011220296223958334,0.004688099126203784,0.017207860946655273,0.005760908126831055,2,2,0,0,212,172,123.3444690161389,98.67557521291111,54,1255,210.33333333333334,373.54934227101927,139539.11111111112,2,2,0,2,8,0,0,0,0.8,210.33333333333334,92.8,357.25,212,0,0,0,0,0,0,5,464,4,1429,64240,65535,5,54,0.00013629595438639322,2.6516557611546775e-05,0.0001595020294189453,9.918212890625e-05,0,0,0,0,7869 -> 8008 [SYN] Seq=1279735803 Ack=0 Win=64240 Len=0,TCP: No payload data,Benign
10.10.9.161-10.10.9.251-7870-8008-6,10.10.9.161,7870,10.10.9.251,8008,6,2026-03-13 19:52:16,81982,6,4,527,272,245,54,87.83333333333333,70.42352037652068,98,54,68.0,18.0,9745.940644620938,121.97672896897292,0.01990935206413269,0.022814102001169678,0.06003689765930176,6.198883056640625e-05,0.08198285102844238,0.016396570205688476,0.022063685565811182,0.06003689765930176,6.198883056640625e-05,0.07729196548461914,0.025763988494873047,0.02284225917088573,0.05805611610412598,0.008864879608154297,2,2,0,0,252,172,73.18603738138376,48.79069158758917,54,245,79.9,56.56580238978318,3199.6900000000005,2,2,0,2,9,0,0,0,0.6666666666666666,79.9,87.83333333333333,68.0,252,0,0,0,0,0,0,6,527,4,272,64240,65535,6,54,0.0005190849304199218,0.0007202295206128248,0.0019495487213134766,2.765655517578125e-05,0,0,0,0,7870 -> 8008 [SYN] Seq=312108115 Ack=0 Win=64240 Len=0,TCP: No payload data,Benign
