Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Info,Payload Content
142.250.198.206-192.168.10.103-443-54176-17,192.168.10.103,54176,142.250.198.206,443,17,2026-02-26 18:42:29,458575,9,13,5099,6433,1292,73,566.5555555555555,551.5626510421924,1292,63,494.84615384615387,511.02278229416413,25147.467134032755,47.97470316933061,0.02782329320907593,0.0589948121262888,0.20268607139587402,0.0,0.25638294219970703,0.03204786777496338,0.057615519942305626,0.16029620170593262,3.886222839355469e-05,0.3000829219818115,0.02500691016515096,0.059730932555252345,0.20268607139587402,0.0,0,0,0,0,252,364,19.626014932907974,28.348688236422632,63,1292,524.1818181818181,529.1595082051979,280009.7851239669,0,0,0,0,0,0,0,0,1.4444444444444444,524.1818181818181,566.5555555555555,494.84615384615387,252,0,0,0,0,0,0,9,5099,13,6433,-1,-1,9,63,0,0,0,0,0,0,0,0,UDP 54176 -> 443 Len=1258,UDP: cf 00 00 00 01 08 28 bd 7e 56 ed a3 db 6f 00 40 46 00 4c bb 15 e9 17 3b 71 6f 68 1e f0 37 94 8c ......(.~V...o.@F.L....;qoh..7..
192.168.10.1-192.168.10.103-53-60414-17,192.168.10.103,60414,192.168.10.1,53,17,2026-02-26 18:42:29,10099,1,1,77,233,77,77,77.0,0,233,233,233.0,0,30693.410131721826,198.02200084981823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,99.01100042490911,99.01100042490911,77,233,155.0,78.0,6084.0,0,0,0,0,0,0,0,0,1.0,155.0,77.0,233.0,28,0,0,0,0,0,0,1,77,1,233,-1,-1,1,77,0,0,0,0,0,0,0,0,DNS Standard query 0xa274 65 api.datadoghq.com.,UDP: a2 74 01 00 00 01 00 00 00 00 00 00 03 61 70 69 09 64 61 74 61 64 6f 67 68 71 03 63 6f 6d 00 00 .t...........api.datadoghq.com..
192.168.10.1-192.168.10.103-53-52909-17,192.168.10.103,52909,192.168.10.1,53,17,2026-02-26 18:42:29,10594,1,1,77,370,77,77,77.0,0,370,370,370.0,0,42193.17853043772,188.78379655676832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,94.39189827838416,94.39189827838416,77,370,223.5,146.5,21462.25,0,0,0,0,0,0,0,0,1.0,223.5,77.0,370.0,28,0,0,0,0,0,0,1,77,1,370,-1,-1,1,77,0,0,0,0,0,0,0,0,DNS Standard query 0x8015 AAAA api.datadoghq.com.,UDP: 80 15 01 00 00 01 00 00 00 00 00 00 03 61 70 69 09 64 61 74 61 64 6f 67 68 71 03 63 6f 6d 00 00 .............api.datadoghq.com..
192.168.10.1-192.168.10.103-53-50009-17,192.168.10.103,50009,192.168.10.1,53,17,2026-02-26 18:42:29,13139,1,1,77,334,77,77,77.0,0,334,334,334.0,0,31280.896840806403,152.21847611098005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,76.10923805549002,76.10923805549002,77,334,205.5,128.5,16512.25,0,0,0,0,0,0,0,0,1.0,205.5,77.0,334.0,28,0,0,0,0,0,0,1,77,1,334,-1,-1,1,77,0,0,0,0,0,0,0,0,DNS Standard query 0xa282 A api.datadoghq.com.,UDP: a2 82 01 00 00 01 00 00 00 00 00 00 03 61 70 69 09 64 61 74 61 64 6f 67 68 71 03 63 6f 6d 00 00 .............api.datadoghq.com..
192.168.10.103-3.233.158.17-15855-443-6,192.168.10.103,15855,3.233.158.17,443,6,2026-02-26 18:42:29,851205,9,9,3516,4415,1454,54,390.6666666666667,457.6976197350289,1454,54,490.55555555555554,548.5032383396982,9317.378269587836,21.146489579193176,0.08941783010959625,0.13204380670868723,0.31207704544067383,0.0,0.8512051105499268,0.10640063881874084,0.13713306538746678,0.3115570545196533,0.0,0.5794801712036133,0.07243502140045166,0.12445410629776858,0.31207704544067383,0.0,8,8,0,0,372,372,10.573244789596588,10.573244789596588,54,1454,440.6111111111111,507.60802231740547,257665.9043209876,0,2,0,8,17,0,0,0,1.0,440.6111111111111,390.6666666666667,490.55555555555554,372,0,0,0,0,0,0,9,3516,9,4415,64240,32200,9,54,0.0012391408284505208,0.00116039767277117,0.0034046173095703125,1.3113021850585938e-05,0,0,0,0,TLS 15855 -> 443 [SYN] Seq=3262538968 Ack=0 Win=64240 Len=0,TCP: No payload data
192.168.10.103-3.233.158.17-15856-443-6,192.168.10.103,15856,3.233.158.17,443,6,2026-02-26 18:42:30,988194,7,7,2458,4053,1494,54,351.14285714285717,501.10746739352334,1494,54,579.0,605.2812805394105,6588.7809379968585,14.167245143903552,0.13351051012674967,0.15986575365761027,0.39028406143188477,0.0,0.9881949424743652,0.16469915707906088,0.16730353871158046,0.39028406143188477,0.0,0.6139311790466309,0.10232186317443848,0.14552725147608037,0.33957409858703613,0.0,5,5,0,0,292,292,7.083622571951776,7.083622571951776,54,1494,465.07142857142856,567.2008291709781,321716.780612245,0,2,0,5,13,0,0,0,1.0,465.07142857142856,351.14285714285717,579.0,292,0,0,0,0,0,0,7,2458,7,4053,64240,26883,7,54,0.0034740500979953343,0.0030859426113295433,0.007338047027587891,3.552436828613281e-05,0,0,0,0,TLS 15856 -> 443 [SYN] Seq=731230921 Ack=0 Win=64240 Len=0,TCP: No payload data
104.26.7.21-192.168.10.103-443-58996-17,192.168.10.103,58996,104.26.7.21,443,17,2026-02-26 18:42:31,335268,9,10,5666,5197,1292,85,629.5555555555555,591.5818927270079,1242,66,519.7,504.2658128408072,32400.85075734949,56.67091635732673,0.03476264897514792,0.052411054728702826,0.12856101989746094,0.0,0.3352689743041992,0.0419086217880249,0.055563473706459234,0.12856101989746094,4.8160552978515625e-05,0.25569605827331543,0.028410673141479492,0.048565617132433125,0.1262979507446289,0.0,0,0,0,0,252,280,26.84411827452319,29.826798082803545,66,1292,571.7368421052631,550.1065774351331,302617.2465373961,0,0,0,0,0,0,0,0,1.1111111111111112,571.7368421052631,629.5555555555555,519.7,252,0,0,0,0,0,0,9,5666,10,5197,-1,-1,9,66,0.0018616914749145508,0.0011640369691345513,0.0033349990844726562,0.00026416778564453125,0,0,0,0,UDP 58996 -> 443 Len=1258,"UDP: cd 00 00 00 01 08 22 33 41 e5 28 1b 57 e8 00 00 44 d0 7d fe 7a 3b 82 e8 2c fe cb ee c6 83 c1 00 ......""3A.(.W...D.}.z;..,......."
192.168.10.1-192.168.10.103-53-65241-17,192.168.10.103,65241,192.168.10.1,53,17,2026-02-26 18:42:32,19045,1,1,78,193,78,78,78.0,0,193,193,193.0,0,14228.836613088979,105.0098643032397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,52.50493215161985,52.50493215161985,78,193,135.5,57.5,3306.25,0,0,0,0,0,0,0,0,1.0,135.5,78.0,193.0,28,0,0,0,0,0,0,1,78,1,193,-1,-1,1,78,0.00014710426330566406,0,0.00014710426330566406,0.00014710426330566406,0,0,0,0,DNS Standard query 0xcd0 65 edge.microsoft.com.,UDP: 0c d0 01 00 00 01 00 00 00 00 00 00 04 65 64 67 65 09 6d 69 63 72 6f 73 6f 66 74 03 63 6f 6d 00 .............edge.microsoft.com.
192.168.10.1-192.168.10.103-53-58808-17,192.168.10.103,58808,192.168.10.1,53,17,2026-02-26 18:42:32,18900,1,1,78,202,78,78,78.0,0,202,202,202.0,0,14814.13189363742,105.81522781169585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,52.907613905847924,52.907613905847924,78,202,140.0,62.0,3844.0,0,0,0,0,0,0,0,0,1.0,140.0,78.0,202.0,28,0,0,0,0,0,0,1,78,1,202,-1,-1,1,78,0.00014710426330566406,0,0.00014710426330566406,0.00014710426330566406,0,0,0,0,DNS Standard query 0x9163 AAAA edge.microsoft.com.,UDP: 91 63 01 00 00 01 00 00 00 00 00 00 04 65 64 67 65 09 6d 69 63 72 6f 73 6f 66 74 03 63 6f 6d 00 .c...........edge.microsoft.com.
192.168.10.1-192.168.10.103-53-54104-17,192.168.10.103,54104,192.168.10.1,53,17,2026-02-26 18:42:32,19865,1,1,78,178,78,78,78.0,0,178,178,178.0,0,12886.34515865777,100.67457155201383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,50.337285776006915,50.337285776006915,78,178,128.0,50.0,2500.0,0,0,0,0,0,0,0,0,1.0,128.0,78.0,178.0,28,0,0,0,0,0,0,1,78,1,178,-1,-1,1,78,0.00121307373046875,0,0.00121307373046875,0.00121307373046875,0,0,0,0,DNS Standard query 0xd3a2 A edge.microsoft.com.,UDP: d3 a2 01 00 00 01 00 00 00 00 00 00 04 65 64 67 65 09 6d 69 63 72 6f 73 6f 66 74 03 63 6f 6d 00 .............edge.microsoft.com.
192.168.10.100-224.0.0.251-5353-5353-17,192.168.10.100,5353,224.0.0.251,5353,17,2026-02-26 18:42:32,1,1,0,100,0,100,100,100.0,0,0,0,0,0,100000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,100,100,100.0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,100.0,0,28,0,0,0,0,0,0,1,100,0,0,-1,-1,1,100,0,0,0,0,0,0,0,0,MDNS Standard query 0x0 PTR _rdlink._tcp.local.,UDP: 00 00 00 00 00 02 00 00 00 00 00 00 07 5f 72 64 6c 69 6e 6b 04 5f 74 63 70 05 6c 6f 63 61 6c 00 ............._rdlink._tcp.local.
192.168.10.103-52.182.143.208-15650-443-6,192.168.10.103,15650,52.182.143.208,443,6,2026-02-26 18:42:36,15386707,18,13,9269,1155,1494,54,514.9444444444445,615.4386396187701,187,60,88.84615384615384,42.07474329890366,677.4678918808258,2.014726079077667,1.0461138281328926,3.5260955880255733,14.029271125793457,0.0,15.1819589138031,0.8930564066943001,3.268771565445894,13.959832906723022,0.0,15.155342102050781,1.2629451751708984,3.8509951389401036,14.029271125793457,0.0,14,14,0,0,744,532,1.1698409491418713,0.8448851299357959,54,1494,336.258064516129,514.6643734257048,264879.4172736732,0,0,0,14,31,0,0,0,0.7222222222222222,336.258064516129,514.9444444444445,88.84615384615384,744,0,0,0,0,0,0,18,9269,13,1155,515,16385,18,54,0.0017034262418746948,0.0012822729255164635,0.004690647125244141,1.2874603271484375e-05,13.65191125869751,0,13.65191125869751,13.65191125869751,"TLSv1.x Application Data, 15650 -> 443 [ACK, PSH] Seq=721099806 Ack=1658918733 Win=515 Len=117",TCP: 17 03 03 00 70 cc 9b ae cc c5 62 6b 2e 07 d8 48 c2 72 7e 68 8d a4 ec e8 9b ac be 73 bb d9 da 7b ....p.....bk...H.r~h.......s...{
192.168.10.103-192.168.10.255-57621-57621-17,192.168.10.103,57621,192.168.10.255,57621,17,2026-02-26 18:42:36,1,1,0,86,0,86,86,86.0,0,0,0,0,0,86000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,86,86,86.0,0,0,0,0,0,0,0,0,0,0,0.0,86.0,86.0,0,28,0,0,0,0,0,0,1,86,0,0,-1,-1,1,86,0.00023055076599121094,0,0.00023055076599121094,0.00023055076599121094,0,0,0,0,UDP 57621 -> 57621 Len=52,UDP: 53 70 6f 74 55 64 70 30 a1 0a bb 1c b2 e0 71 97 00 01 00 04 48 95 c2 03 ac cb f1 e0 20 07 c4 a7 SpotUdp0......q.....H....... ...
163.70.159.63-192.168.10.103-443-53849-17,192.168.10.103,53849,163.70.159.63,443,17,2026-02-26 18:42:40,691861,12,16,7382,7323,1292,76,615.1666666666666,576.3777455415463,1274,81,457.6875,511.77494061721114,21254.26459297365,40.4705480179029,0.048521931354816146,0.10625405422294638,0.40395689010620117,0.0,0.6221280097961426,0.05655709179964932,0.11370547972139301,0.40395689010620117,2.5033950805664062e-05,0.6394422054290771,0.04262948036193848,0.10002956602460829,0.39301609992980957,0.0,0,0,0,0,336,448,17.344520579101243,23.126027438801657,76,1292,525.1785714285714,545.9986952869962,298114.57525510207,0,0,0,0,0,0,0,0,1.3333333333333333,525.1785714285714,615.1666666666666,457.6875,336,0,0,0,0,0,0,12,7382,16,7323,-1,-1,12,76,0.0007538318634033204,0.0016409586539893601,0.005664825439453125,1.33514404296875e-05,0,0,0,0,UDP 53849 -> 443 Len=1258,UDP: cc 00 00 00 01 08 e8 43 2f a2 ac 0a d8 99 00 00 44 d0 e2 9e 7a 81 28 ad c5 61 1b 25 2b 81 6c f9 .......C/.......D...z.(..a.%+.l.
162.159.129.232-192.168.10.103-443-15797-6,192.168.10.103,15797,162.159.129.232,443,6,2026-02-26 18:42:43,146464,1,1,55,66,55,55,55.0,0,66,66,66.0,0,826.1409602565459,13.655222483579271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,6.8276112417896355,6.8276112417896355,55,66,60.5,5.5,30.25,0,0,0,0,2,0,0,0,1.0,60.5,55.0,66.0,40,0,0,0,0,0,0,1,55,1,66,4123,16,1,55,0.002980470657348633,0,0.002980470657348633,0.002980470657348633,0,0,0,0,TLS 15797 -> 443 [ACK] Seq=1608200109 Ack=3115291793 Win=4123 Len=1,TCP: 00 .
162.159.135.233-192.168.10.103-443-15778-6,192.168.10.103,15778,162.159.135.233,443,6,2026-02-26 18:42:43,143790,1,1,55,66,55,55,55.0,0,66,66,66.0,0,841.5049336841878,13.909172457589882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,6.954586228794941,6.954586228794941,55,66,60.5,5.5,30.25,0,0,0,0,2,0,0,0,1.0,60.5,55.0,66.0,40,0,0,0,0,0,0,1,55,1,66,511,16,1,55,0.003669261932373047,0,0.003669261932373047,0.003669261932373047,0,0,0,0,TLS 15778 -> 443 [ACK] Seq=3785936349 Ack=3191137115 Win=511 Len=1,TCP: 00 .
140.82.112.21-192.168.10.103-443-15653-6,192.168.10.103,15653,140.82.112.21,443,6,2026-02-26 18:42:47,352042,1,1,55,66,55,55,55.0,0,66,66,66.0,0,343.70809745525963,5.681125577772886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,2.840562788886443,2.840562788886443,55,66,60.5,5.5,30.25,0,0,0,0,2,0,0,0,1.0,60.5,55.0,66.0,40,0,0,0,0,0,0,1,55,1,66,514,1533,1,55,0.001150965690612793,0.0011423826217651367,0.0022933483123779297,8.58306884765625e-06,0,0,0,0,TLS 15653 -> 443 [ACK] Seq=1157217265 Ack=319010335 Win=514 Len=1,TCP: 00 .
140.82.112.21-192.168.10.103-443-15861-6,192.168.10.103,15861,140.82.112.21,443,6,2026-02-26 18:42:49,1643481,12,15,5047,7270,1490,54,420.5833333333333,555.6669353628625,1490,54,484.6666666666667,593.4430235685834,7494.458335019764,16.428543886135717,0.107127685546875,0.1579471852649138,0.4191560745239258,0.0,1.3403820991516113,0.12185291810469194,0.1635204470945911,0.4191470146179199,0.0,1.3378100395202637,0.09555785996573311,0.15243155869840835,0.4191560745239258,0.0,10,10,0,0,504,612,7.301575060504763,9.126968825630954,54,1490,456.18518518518516,577.8371574425289,333895.7805212619,2,2,4,10,22,0,0,0,1.25,456.18518518518516,420.5833333333333,484.6666666666667,504,0,0,0,0,0,0,12,5047,15,7270,64240,65535,12,54,0.0030649304389953613,0.0023972283036247585,0.005775928497314453,0.0005464553833007812,0,0,0,0,TLS 15861 -> 443 [SYN] Seq=146353953 Ack=0 Win=64240 Len=0,TCP: No payload data
162.159.130.234-192.168.10.103-443-23609-6,162.159.130.234,443,192.168.10.103,23609,6,2026-02-26 18:42:54,28512102,100,70,34862,3901,1181,60,348.62,271.15068799470157,175,54,55.72857142857143,14.358592677329817,1359.5279585923802,5.96238043909668,0.3391763582116082,0.39418983653252904,1.8725430965423584,0.0,28.469587087631226,0.2875715867437498,0.3809984131001243,1.8295929431915283,0.0,28.512041091918945,0.413217986839405,0.4009419102759951,1.8725430965423584,0.003167867660522461,100,100,0,0,4000,2800,3.5072826112333413,2.455097827863339,54,1181,228.01764705882354,253.20348649047915,64112.00557093426,0,0,0,100,170,0,0,0,0.7,228.01764705882354,348.62,55.72857142857143,4000,0,0,0,0,0,0,100,34862,70,3901,16,509,100,54,0.0017260069488197244,0.0018038099817970984,0.006410121917724609,4.5299530029296875e-06,1.4059317111968994,0.2509180562935235,1.8296666145324707,1.1702115535736084,"TLSv1.x Application Data, 443 -> 23609 [ACK, PSH] Seq=448966229 Ack=3487583829 Win=16 Len=867",TCP: 17 03 03 03 5e db ad ab 0c 52 0f 65 1a a0 f0 7a 1b b4 b2 71 5a 74 e9 50 38 56 4e d7 91 31 ca 4b ....^....R.e...z...qZt.P8VN..1.K
192.168.10.103-35.186.224.35-23611-443-6,192.168.10.103,23611,35.186.224.35,443,6,2026-02-26 18:42:54,37295,1,1,89,54,89,89,89.0,0,54,54,54.0,0,3834.283544400903,53.6263432783343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40,40,26.81317163916715,26.81317163916715,54,89,71.5,17.5,306.25,0,0,0,1,2,0,0,0,1.0,71.5,89.0,54.0,40,0,0,0,0,0,0,1,89,1,54,509,1050,1,54,0.001295328140258789,0.001220703125,0.002516031265258789,7.462501525878906e-05,0,0,0,0,"TLSv1.x Application Data, 23611 -> 443 [ACK, PSH] Seq=4000623329 Ack=1078744588 Win=509 Len=35",TCP: 17 03 03 00 1e 00 00 00 00 00 00 00 0e 14 1b f2 2e 6b de 4d 3c 80 4f be 32 48 a7 f3 2f 40 f8 4b .................k.M<.O.2H../@.K
192.168.10.100-224.0.0.251-5353-5353-17,192.168.10.100,5353,224.0.0.251,5353,17,2026-02-26 18:42:59,1,1,0,100,0,100,100,100.0,0,0,0,0,0,100000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,100,100,100.0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,100.0,0,28,0,0,0,0,0,0,1,100,0,0,-1,-1,1,100,0.0026977062225341797,0,0.0026977062225341797,0.0026977062225341797,0,0,0,0,MDNS Standard query 0x0 PTR _rdlink._tcp.local.,UDP: 00 00 00 00 00 02 00 00 00 00 00 00 07 5f 72 64 6c 69 6e 6b 04 5f 74 63 70 05 6c 6f 63 61 6c 00 ............._rdlink._tcp.local.
104.26.7.21-192.168.10.103-443-62773-17,192.168.10.103,62773,104.26.7.21,443,17,2026-02-26 18:43:01,462920,10,11,5753,5256,1292,85,575.3,584.3500748695083,1242,65,477.8181818181818,498.5865144553092,23781.637232260764,45.36419128689945,0.03987895814996017,0.05266299162631667,0.12914204597473145,0.0,0.4629201889038086,0.05143557654486762,0.05781149243605926,0.12914204597473145,2.9087066650390625e-05,0.29478001594543457,0.029478001594543456,0.045090029167510405,0.10244011878967285,0.0,0,0,0,0,280,308,21.601995850904498,23.762195435994947,65,1292,524.2380952380952,543.3099531716858,295185.70521541947,0,0,0,0,0,0,0,0,1.1,524.2380952380952,575.3,477.8181818181818,280,0,0,0,0,0,0,10,5753,11,5256,-1,-1,10,65,0.0016571879386901855,0.0008839928334553999,0.0030002593994140625,7.700920104980469e-05,0,0,0,0,UDP 62773 -> 443 Len=1258,UDP: c2 00 00 00 01 08 00 78 fb 1d 41 50 af 02 00 00 44 d0 bf 61 45 bd ae 80 ba 53 41 3d 11 be af a9 .......x..AP....D..aE....SA=....
123.30.98.120-192.168.10.103-443-15864-6,192.168.10.103,15864,123.30.98.120,443,6,2026-02-26 18:43:03,29089,9,9,2423,4367,1494,54,269.22222222222223,448.29399524512877,1494,54,485.22222222222223,561.0765005827395,233414.12451234306,618.7708749959021,0.0025617480278015137,0.004339598310156891,0.017216920852661133,0.0,0.029089927673339844,0.0036362409591674805,0.005557200706447503,0.017216920852661133,0.0,0.011898040771484375,0.0014872550964355469,0.002114870486857672,0.005669116973876953,0.0,5,5,0,0,396,372,309.38543749795105,309.38543749795105,54,1494,377.22222222222223,519.1831785020642,269551.17283950624,0,2,0,5,17,0,0,0,1.0,377.22222222222223,269.22222222222223,485.22222222222223,396,0,0,0,0,0,0,9,2423,9,4367,64240,64240,9,54,0.002468317747116089,0.0017016054729229839,0.008311271667480469,0.00043082237243652344,0,0,0,0,TLS 15864 -> 443 [SYN] Seq=2718912314 Ack=0 Win=64240 Len=0,TCP: No payload data
151.101.1.229-192.168.10.103-443-53135-17,192.168.10.103,53135,151.101.1.229,443,17,2026-02-26 18:43:04,120903,4,4,3959,3331,1292,83,989.75,523.5123565876931,1322,67,832.75,526.8697063791009,60295.787406232994,66.16821663235444,0.02744932969411214,0.02899197191506233,0.0735771656036377,0.0,0.12090396881103516,0.04030132293701172,0.030406528040482605,0.0735771656036377,7.581710815429688e-05,0.043792009353637695,0.014597336451212565,0.020643751183827955,0.043792009353637695,0.0,0,0,0,0,112,112,33.08410831617722,33.08410831617722,67,1322,911.25,531.0279535956653,281990.6875,0,0,0,0,0,0,0,0,1.0,911.25,989.75,832.75,112,0,0,0,0,0,0,4,3959,4,3331,-1,-1,4,67,5.936622619628906e-05,0,5.936622619628906e-05,5.936622619628906e-05,0,0,0,0,UDP 53135 -> 443 Len=1258,UDP: c5 00 00 00 01 08 bc b7 8d 35 42 58 50 37 00 00 44 d0 dc e0 c8 aa 5d 09 88 52 fa f8 8f 65 1d 92 .........5BXP7..D.....]..R...e..
104.17.25.14-192.168.10.103-443-63024-17,192.168.10.103,63024,104.17.25.14,443,17,2026-02-26 18:43:04,87694,7,8,4253,4083,1292,85,607.5714285714286,592.8244397176373,1242,64,510.375,566.7693396567955,95057.63246840812,171.0490027622507,0.010114321341881385,0.018223872939823717,0.04467606544494629,0.0,0.08769416809082031,0.014615694681803385,0.020513467489716768,0.04467606544494629,6.198883056640625e-05,0.043792009353637695,0.006256001336233956,0.014961041736098139,0.04289507865905762,0.0,0,0,0,0,196,224,79.82286795571699,91.22613480653371,64,1292,555.7333333333333,581.1009627327155,337678.3288888889,0,0,0,0,0,0,0,0,1.1428571428571428,555.7333333333333,607.5714285714286,510.375,196,0,0,0,0,0,0,7,4253,8,4083,-1,-1,7,64,0.00124664306640625,0.0014706979360102424,0.003915309906005859,7.891654968261719e-05,0,0,0,0,UDP 63024 -> 443 Len=1258,UDP: c0 00 00 00 01 08 29 3f a6 b5 4a 09 62 b4 00 00 44 d0 a8 71 33 2f 0e 1a 61 86 c9 70 89 0a 59 32 ......)?..J.b...D..q3/..a..p..Y2
192.168.10.103-192.168.10.255-57621-57621-17,192.168.10.103,57621,192.168.10.255,57621,17,2026-02-26 18:43:06,1,1,0,86,0,86,86,86.0,0,0,0,0,0,86000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1000000.0,0.0,86,86,86.0,0,0,0,0,0,0,0,0,0,0,0.0,86.0,86.0,0,28,0,0,0,0,0,0,1,86,0,0,-1,-1,1,86,0,0,0,0,0,0,0,0,UDP 57621 -> 57621 Len=52,UDP: 53 70 6f 74 55 64 70 30 a1 0a bb 1c b2 e0 71 97 00 01 00 04 48 95 c2 03 ac cb f1 e0 20 07 c4 a7 SpotUdp0......q.....H....... ...
192.168.10.1-192.168.10.103-53-57853-17,192.168.10.103,57853,192.168.10.1,53,17,2026-02-26 18:43:11,21449,1,1,75,172,75,75,75.0,0,172,172,172.0,0,11515.640567338047,93.24405317682628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,46.62202658841314,46.62202658841314,75,172,123.5,48.5,2352.25,0,0,0,0,0,0,0,0,1.0,123.5,75.0,172.0,28,0,0,0,0,0,0,1,75,1,172,-1,-1,1,75,0,0,0,0,0,0,0,0,DNS Standard query 0xd1ed 65 www.threads.com.,UDP: d1 ed 01 00 00 01 00 00 00 00 00 00 03 77 77 77 07 74 68 72 65 61 64 73 03 63 6f 6d 00 00 41 00 .............www.threads.com..A.
192.168.10.1-192.168.10.103-53-61755-17,192.168.10.103,61755,192.168.10.1,53,17,2026-02-26 18:43:11,19898,1,1,75,117,75,75,75.0,0,117,117,117.0,0,9649.125534693681,100.51172431972586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,50.25586215986293,50.25586215986293,75,117,96.0,21.0,441.0,0,0,0,0,0,0,0,0,1.0,96.0,75.0,117.0,28,0,0,0,0,0,0,1,75,1,117,-1,-1,1,75,0,0,0,0,0,0,0,0,DNS Standard query 0xe175 AAAA www.threads.com.,UDP: e1 75 01 00 00 01 00 00 00 00 00 00 03 77 77 77 07 74 68 72 65 61 64 73 03 63 6f 6d 00 00 1c 00 .u...........www.threads.com....
192.168.10.1-192.168.10.103-53-52471-17,192.168.10.103,52471,192.168.10.1,53,17,2026-02-26 18:43:11,23099,1,1,75,105,75,75,75.0,0,105,105,105.0,0,7792.241763685905,86.58046404095451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,43.290232020477255,43.290232020477255,75,105,90.0,15.0,225.0,0,0,0,0,0,0,0,0,1.0,90.0,75.0,105.0,28,0,0,0,0,0,0,1,75,1,105,-1,-1,1,75,0.0007216930389404297,0,0.0007216930389404297,0.0007216930389404297,0,0,0,0,DNS Standard query 0x2939 A www.threads.com.,UDP: 29 39 01 00 00 01 00 00 00 00 00 00 03 77 77 77 07 74 68 72 65 61 64 73 03 63 6f 6d 00 00 01 00 )9...........www.threads.com....
